"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 19 00:34:19 GMT 2024","Thu Sep 19 00:34:24 GMT 2024","4333","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer",""
"passed","Thu Sep 19 00:34:19 GMT 2024","Thu Sep 19 00:34:23 GMT 2024","3647","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]",""
"passed","Thu Sep 19 00:34:19 GMT 2024","Thu Sep 19 00:34:23 GMT 2024","3691","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]",""
"passed","Thu Sep 19 00:34:19 GMT 2024","Thu Sep 19 00:34:23 GMT 2024","3800","tests.ui","test_delete_customer","TestDeleteCustomer","","","test_delete_customer_with_average_name_length",""
