"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 19 00:29:00 GMT 2024","Thu Sep 19 00:29:02 GMT 2024","2080","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]",""
"passed","Thu Sep 19 00:29:00 GMT 2024","Thu Sep 19 00:29:02 GMT 2024","2179","tests.ui","test_delete_customer","TestDeleteCustomer","","","test_delete_customer_with_average_name_length",""
"passed","Thu Sep 19 00:29:00 GMT 2024","Thu Sep 19 00:29:02 GMT 2024","2463","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer",""
"passed","Thu Sep 19 00:29:00 GMT 2024","Thu Sep 19 00:29:02 GMT 2024","2047","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]",""
